Group ID,Major,Course
54,"Asian Languages and Cultures, BA",POLI SCI 328
54,"Asian Languages and Cultures, BA",POLI SCI 370
55,"Asian Languages and Cultures, BA",ASIAN/RELIG ST  505
55,"Asian Languages and Cultures, BA",ASIAN 600
55,"Asian Languages and Cultures, BA",ASIAN/ART HIST  621
55,"Asian Languages and Cultures, BA",ASIAN 630
55,"Asian Languages and Cultures, BA",ASIAN/RELIG ST  650
55,"Asian Languages and Cultures, BA",ASIAN 655
55,"Asian Languages and Cultures, BA",ASIAN 682
55,"Asian Languages and Cultures, BA",ASIAN 692
55,"Asian Languages and Cultures, BA",ASIAN 699
56,"Astronomy–Physics, BA",ASTRON 200
56,"Astronomy–Physics, BA",ASTRON 310
56,"Astronomy–Physics, BA",ASTRON 320
56,"Astronomy–Physics, BA",ASTRON 330
56,"Astronomy–Physics, BA",ASTRON 335
56,"Astronomy–Physics, BA",ASTRON 340
56,"Astronomy–Physics, BA",ASTRON 500
56,"Astronomy–Physics, BA",ASTRON 540
56,"Astronomy–Physics, BA",ASTRON 620
57,"Astronomy–Physics, BA",PHYSICS 247
57,"Astronomy–Physics, BA",PHYSICS 201
57,"Astronomy–Physics, BA",PHYSICS 207
57,"Astronomy–Physics, BA",PHYSICS 248
57,"Astronomy–Physics, BA",PHYSICS 202
57,"Astronomy–Physics, BA",PHYSICS 208
57,"Astronomy–Physics, BA",PHYSICS 249
57,"Astronomy–Physics, BA",PHYSICS 205
57,"Astronomy–Physics, BA",PHYSICS/E C E  235
57,"Astronomy–Physics, BA",PHYSICS 241
57,"Astronomy–Physics, BA",PHYSICS 311
57,"Astronomy–Physics, BA",PHYSICS 322
57,"Astronomy–Physics, BA",PHYSICS 415
57,"Astronomy–Physics, BA",PHYSICS 448
57,"Astronomy–Physics, BA",PHYSICS 531
57,"Astronomy–Physics, BA",ASTRON 465
57,"Astronomy–Physics, BA",PHYSICS 307
58,"Atmospheric and Oceanic Sciences, BA",MATH 221
58,"Atmospheric and Oceanic Sciences, BA",MATH 222
58,"Atmospheric and Oceanic Sciences, BA",MATH 234
59,"Atmospheric and Oceanic Sciences, BA",PHYSICS 207
59,"Atmospheric and Oceanic Sciences, BA",PHYSICS 201
59,"Atmospheric and Oceanic Sciences, BA",PHYSICS 247
59,"Atmospheric and Oceanic Sciences, BA",PHYSICS 208
59,"Atmospheric and Oceanic Sciences, BA",PHYSICS 202
59,"Atmospheric and Oceanic Sciences, BA",PHYSICS 248
60,"Atmospheric and Oceanic Sciences, BA",COMP SCI 220
60,"Atmospheric and Oceanic Sciences, BA",COMP SCI 310
60,"Atmospheric and Oceanic Sciences, BA",COMP SCI 320
60,"Atmospheric and Oceanic Sciences, BA",COMP SCI/E C E  354
60,"Atmospheric and Oceanic Sciences, BA",COMP SCI 412
60,"Atmospheric and Oceanic Sciences, BA",COMP SCI/I SY E/MATH  425
61,"Atmospheric and Oceanic Sciences, BA",ATM OCN 310
61,"Atmospheric and Oceanic Sciences, BA",ATM OCN 311
61,"Atmospheric and Oceanic Sciences, BA",ATM OCN 330
61,"Atmospheric and Oceanic Sciences, BA",ATM OCN 340
62,"Atmospheric and Oceanic Sciences, BA",COMP SCI 412
62,"Atmospheric and Oceanic Sciences, BA",COMP SCI/MATH/STAT  475
62,"Atmospheric and Oceanic Sciences, BA",COMP SCI/MATH  514
62,"Atmospheric and Oceanic Sciences, BA",COMP SCI/I SY E/MATH/STAT  525
62,"Atmospheric and Oceanic Sciences, BA",MATH/STAT  309
62,"Atmospheric and Oceanic Sciences, BA",MATH/STAT  310
62,"Atmospheric and Oceanic Sciences, BA",MATH 319
62,"Atmospheric and Oceanic Sciences, BA",MATH 320
62,"Atmospheric and Oceanic Sciences, BA",MATH 321
62,"Atmospheric and Oceanic Sciences, BA",MATH 322
62,"Atmospheric and Oceanic Sciences, BA",MATH 331
62,"Atmospheric and Oceanic Sciences, BA",MATH 340
62,"Atmospheric and Oceanic Sciences, BA",MATH 341
62,"Atmospheric and Oceanic Sciences, BA",MATH 375
62,"Atmospheric and Oceanic Sciences, BA",MATH 376
62,"Atmospheric and Oceanic Sciences, BA",MATH 407
62,"Atmospheric and Oceanic Sciences, BA",MATH 415
62,"Atmospheric and Oceanic Sciences, BA",MATH 421
62,"Atmospheric and Oceanic Sciences, BA",MATH/COMP SCI/I SY E  425
62,"Atmospheric and Oceanic Sciences, BA",MATH/STAT  431
62,"Atmospheric and Oceanic Sciences, BA",MATH/COMP SCI/E C E  435
62,"Atmospheric and Oceanic Sciences, BA",MATH 443
62,"Atmospheric and Oceanic Sciences, BA",MATH 461
62,"Atmospheric and Oceanic Sciences, BA",MATH 467
62,"Atmospheric and Oceanic Sciences, BA",MATH/CURRIC  471
62,"Atmospheric and Oceanic Sciences, BA",MATH/HIST SCI  473
62,"Atmospheric and Oceanic Sciences, BA",MATH/COMP SCI/STAT  475
62,"Atmospheric and Oceanic Sciences, BA",MATH 490
62,"Atmospheric and Oceanic Sciences, BA",MATH 491
62,"Atmospheric and Oceanic Sciences, BA",MATH/COMP SCI  513
62,"Atmospheric and Oceanic Sciences, BA",MATH/COMP SCI  514
62,"Atmospheric and Oceanic Sciences, BA",MATH 519
62,"Atmospheric and Oceanic Sciences, BA",MATH 521
62,"Atmospheric and Oceanic Sciences, BA",MATH 522
62,"Atmospheric and Oceanic Sciences, BA",MATH/COMP SCI/I SY E/STAT  525
62,"Atmospheric and Oceanic Sciences, BA",MATH 531
62,"Atmospheric and Oceanic Sciences, BA",MATH 535
62,"Atmospheric and Oceanic Sciences, BA",MATH 540
62,"Atmospheric and Oceanic Sciences, BA",MATH 541
62,"Atmospheric and Oceanic Sciences, BA",MATH 542
62,"Atmospheric and Oceanic Sciences, BA",MATH 551
62,"Atmospheric and Oceanic Sciences, BA",MATH 552
62,"Atmospheric and Oceanic Sciences, BA",MATH 561
62,"Atmospheric and Oceanic Sciences, BA",MATH 567
62,"Atmospheric and Oceanic Sciences, BA",MATH 570
62,"Atmospheric and Oceanic Sciences, BA",MATH/PHILOS  571
62,"Atmospheric and Oceanic Sciences, BA",MATH 607
62,"Atmospheric and Oceanic Sciences, BA",MATH/B M I/BIOCHEM/BMOLCHEM  609
62,"Atmospheric and Oceanic Sciences, BA",MATH 619
62,"Atmospheric and Oceanic Sciences, BA",MATH 621
62,"Atmospheric and Oceanic Sciences, BA",MATH 623
62,"Atmospheric and Oceanic Sciences, BA",MATH 627
62,"Atmospheric and Oceanic Sciences, BA",MATH 629
62,"Atmospheric and Oceanic Sciences, BA",MATH/I SY E/OTM/STAT  632
62,"Atmospheric and Oceanic Sciences, BA",STAT/MATH  309
62,"Atmospheric and Oceanic Sciences, BA",STAT/MATH  310
62,"Atmospheric and Oceanic Sciences, BA",STAT 311
62,"Atmospheric and Oceanic Sciences, BA",STAT 312
62,"Atmospheric and Oceanic Sciences, BA",STAT 324
62,"Atmospheric and Oceanic Sciences, BA",STAT 333
62,"Atmospheric and Oceanic Sciences, BA",STAT 340
62,"Atmospheric and Oceanic Sciences, BA",STAT 349
62,"Atmospheric and Oceanic Sciences, BA",STAT 351
62,"Atmospheric and Oceanic Sciences, BA",STAT 360
62,"Atmospheric and Oceanic Sciences, BA",STAT 371
62,"Atmospheric and Oceanic Sciences, BA",STAT 411
62,"Atmospheric and Oceanic Sciences, BA",STAT 421
62,"Atmospheric and Oceanic Sciences, BA",STAT/M E  424
62,"Atmospheric and Oceanic Sciences, BA",STAT/MATH  431
62,"Atmospheric and Oceanic Sciences, BA",STAT 456
62,"Atmospheric and Oceanic Sciences, BA",STAT 461
62,"Atmospheric and Oceanic Sciences, BA",STAT/COMP SCI  471
62,"Atmospheric and Oceanic Sciences, BA",STAT/COMP SCI/MATH  475
62,"Atmospheric and Oceanic Sciences, BA",STAT 479
62,"Atmospheric and Oceanic Sciences, BA",STAT/COMP SCI/I SY E/MATH  525
62,"Atmospheric and Oceanic Sciences, BA",STAT/B M I  541
62,"Atmospheric and Oceanic Sciences, BA",STAT/B M I  542
62,"Atmospheric and Oceanic Sciences, BA",STAT/F&W ECOL  571
62,"Atmospheric and Oceanic Sciences, BA",STAT/F&W ECOL  572
62,"Atmospheric and Oceanic Sciences, BA",STAT 575
62,"Atmospheric and Oceanic Sciences, BA",STAT 601
62,"Atmospheric and Oceanic Sciences, BA",STAT 602
62,"Atmospheric and Oceanic Sciences, BA",STAT 605
62,"Atmospheric and Oceanic Sciences, BA",STAT 609
62,"Atmospheric and Oceanic Sciences, BA",STAT 610
62,"Atmospheric and Oceanic Sciences, BA",STAT 615
62,"Atmospheric and Oceanic Sciences, BA",STAT 627
62,"Atmospheric and Oceanic Sciences, BA",STAT 628
62,"Atmospheric and Oceanic Sciences, BA",STAT/I SY E/MATH/OTM  632
62,"Atmospheric and Oceanic Sciences, BA",STAT/B M I  641
62,"Atmospheric and Oceanic Sciences, BA",STAT/B M I  642
62,"Atmospheric and Oceanic Sciences, BA",STAT 679
62,"Atmospheric and Oceanic Sciences, BA",STAT 681
62,"Atmospheric and Oceanic Sciences, BA",STAT 682
63,"Atmospheric and Oceanic Sciences, BA",ATM OCN 405
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 401
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 404
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 425
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 441
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 452
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 453
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN/ENVIR ST  520
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 522
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN/PLANTSCI  532
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 573
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 575
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 610
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 611
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 630
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 637
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 640
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 660
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 681
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 682
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 691
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 692
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 698
64,"Atmospheric and Oceanic Sciences, BA",ATM OCN 699
65,"Biochemistry, BA (L&S)",MATH 221 & MATH 222
65,"Biochemistry, BA (L&S)",MATH 171 & MATH 217 & MATH 222
66,"Biochemistry, BA (L&S)",CHEM 103 & CHEM 104
66,"Biochemistry, BA (L&S)",CHEM 109
66,"Biochemistry, BA (L&S)",CHEM 115 & CHEM 116
67,"Biochemistry, BA (L&S)",CHEM 343
67,"Biochemistry, BA (L&S)",CHEM 344
67,"Biochemistry, BA (L&S)",CHEM 345
68,"Biochemistry, BA (L&S)",CHEM 327
68,"Biochemistry, BA (L&S)",CHEM 329
68,"Biochemistry, BA (L&S)",CHEM 116
69,"Biochemistry, BA (L&S)",CHEM 665
69,"Biochemistry, BA (L&S)",CHEM 561
70,"Biochemistry, BA (L&S)",BIOLOGY/BOTANY/ZOOLOGY  151 & BIOLOGY/BOTANY/ZOOLOGY  152
70,"Biochemistry, BA (L&S)",BIOLOGY/ZOOLOGY  101 & BIOLOGY/ZOOLOGY  102 & BOTANY/BIOLOGY  130
71,"Biochemistry, BA (L&S)",AGROECOL 370
71,"Biochemistry, BA (L&S)",AGROECOL 377
71,"Biochemistry, BA (L&S)",ANAT&PHY 335
71,"Biochemistry, BA (L&S)",ANAT&PHY 337
71,"Biochemistry, BA (L&S)",ANAT&PHY 435
71,"Biochemistry, BA (L&S)",AN SCI/FOOD SCI  305
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI/NUTR SCI  311
71,"Biochemistry, BA (L&S)",AN SCI 314
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  320
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  361
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  362
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  363
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  370
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  414
71,"Biochemistry, BA (L&S)",AN SCI 415
71,"Biochemistry, BA (L&S)",AN SCI 431
71,"Biochemistry, BA (L&S)",AN SCI 432
71,"Biochemistry, BA (L&S)",AN SCI/DY SCI  434
71,"Biochemistry, BA (L&S)",AN SCI 503
71,"Biochemistry, BA (L&S)",AN SCI 508
71,"Biochemistry, BA (L&S)",AN SCI 511
71,"Biochemistry, BA (L&S)",AN SCI 512
71,"Biochemistry, BA (L&S)",AN SCI/FOOD SCI  515
71,"Biochemistry, BA (L&S)",AN SCI/F&W ECOL/ZOOLOGY  520
71,"Biochemistry, BA (L&S)",AN SCI/F&W ECOL/ZOOLOGY  521
71,"Biochemistry, BA (L&S)",AN SCI 610
71,"Biochemistry, BA (L&S)",AN SCI/NUTR SCI  626
71,"Biochemistry, BA (L&S)",B M E/MED PHYS/PHMCOL-M/PHYSICS/RADIOL  619
71,"Biochemistry, BA (L&S)",BIOCHEM/NUTR SCI  510
71,"Biochemistry, BA (L&S)",BIOCHEM/NUTR SCI  560
71,"Biochemistry, BA (L&S)",BIOCHEM/M M & I  575
71,"Biochemistry, BA (L&S)",BIOCHEM 601
71,"Biochemistry, BA (L&S)",BIOCHEM/B M I/BMOLCHEM/MATH  609
71,"Biochemistry, BA (L&S)",BIOCHEM/GENETICS/MICROBIO  612
71,"Biochemistry, BA (L&S)",BIOCHEM/GENETICS/MD GENET  620
71,"Biochemistry, BA (L&S)",BIOCHEM/BOTANY  621
71,"Biochemistry, BA (L&S)",BIOCHEM 625
71,"Biochemistry, BA (L&S)",BIOCHEM/GENETICS  631
71,"Biochemistry, BA (L&S)",BIOCHEM/NUTR SCI  645
71,"Biochemistry, BA (L&S)",BSE 349
71,"Biochemistry, BA (L&S)",BSE 364
71,"Biochemistry, BA (L&S)",BSE 365
71,"Biochemistry, BA (L&S)",BSE/ENVIR ST  367
71,"Biochemistry, BA (L&S)",BSE 460
71,"Biochemistry, BA (L&S)",BSE 461
71,"Biochemistry, BA (L&S)",BSE 472
71,"Biochemistry, BA (L&S)",BMOLCHEM/MICROBIO  668
71,"Biochemistry, BA (L&S)",B M I/STAT  541
71,"Biochemistry, BA (L&S)",B M I/COMP SCI  576
71,"Biochemistry, BA (L&S)",BOTANY 300
71,"Biochemistry, BA (L&S)",BOTANY 305
71,"Biochemistry, BA (L&S)",BOTANY 330
71,"Biochemistry, BA (L&S)",BOTANY/PL PATH  332
71,"Biochemistry, BA (L&S)",BOTANY 400
71,"Biochemistry, BA (L&S)",BOTANY 401
71,"Biochemistry, BA (L&S)",BOTANY/F&W ECOL  402
71,"Biochemistry, BA (L&S)",BOTANY/ANTHRO/ZOOLOGY  410
71,"Biochemistry, BA (L&S)",BOTANY 422
71,"Biochemistry, BA (L&S)",BOTANY/F&W ECOL  455
71,"Biochemistry, BA (L&S)",BOTANY/F&W ECOL/ZOOLOGY  460
71,"Biochemistry, BA (L&S)",BOTANY/ENTOM/ZOOLOGY  473
71,"Biochemistry, BA (L&S)",BOTANY/AMER IND/ANTHRO  474
71,"Biochemistry, BA (L&S)",BOTANY 500
71,"Biochemistry, BA (L&S)",BOTANY/ENTOM/PL PATH  505
71,"Biochemistry, BA (L&S)",BOTANY/ENVIR ST/F&W ECOL/ZOOLOGY  516
71,"Biochemistry, BA (L&S)",BOTANY/PL PATH  563
71,"Biochemistry, BA (L&S)",BOTANY/GENETICS/M M & I/PL PATH  655
71,"Biochemistry, BA (L&S)",CHEM 575
71,"Biochemistry, BA (L&S)",CRB 625
71,"Biochemistry, BA (L&S)",CRB 640
71,"Biochemistry, BA (L&S)",CRB 675
71,"Biochemistry, BA (L&S)",DY SCI 378
71,"Biochemistry, BA (L&S)",DY SCI 535
71,"Biochemistry, BA (L&S)",ENTOM/ZOOLOGY  302
71,"Biochemistry, BA (L&S)",ENTOM 321
71,"Biochemistry, BA (L&S)",ENTOM 331
71,"Biochemistry, BA (L&S)",ENTOM 351
71,"Biochemistry, BA (L&S)",ENTOM/ZOOLOGY  371
71,"Biochemistry, BA (L&S)",ENTOM 432
71,"Biochemistry, BA (L&S)",ENTOM/ZOOLOGY  540
71,"Biochemistry, BA (L&S)",ENTOM/GENETICS/ZOOLOGY  624
71,"Biochemistry, BA (L&S)",ENVIR ST/LAND ARC  361
71,"Biochemistry, BA (L&S)",ENVIR ST/POP HLTH  471
71,"Biochemistry, BA (L&S)",ENVIR ST/POP HLTH  502
71,"Biochemistry, BA (L&S)",ENVIR ST/F&W ECOL  515
71,"Biochemistry, BA (L&S)",ENVIR ST/ATM OCN  520
71,"Biochemistry, BA (L&S)",FOOD SCI/MICROBIO  324
71,"Biochemistry, BA (L&S)",FOOD SCI/MICROBIO  325
71,"Biochemistry, BA (L&S)",FOOD SCI 410
71,"Biochemistry, BA (L&S)",FOOD SCI 440
71,"Biochemistry, BA (L&S)",FOOD SCI 511
71,"Biochemistry, BA (L&S)",FOOD SCI 514
71,"Biochemistry, BA (L&S)",FOOD SCI 550
71,"Biochemistry, BA (L&S)",FOOD SCI 611
71,"Biochemistry, BA (L&S)",F&W ECOL 300
71,"Biochemistry, BA (L&S)",F&W ECOL 306
71,"Biochemistry, BA (L&S)",F&W ECOL 318
71,"Biochemistry, BA (L&S)",F&W ECOL/ZOOLOGY  335
71,"Biochemistry, BA (L&S)",F&W ECOL/ENVIR ST/ZOOLOGY  360
71,"Biochemistry, BA (L&S)",F&W ECOL 379
71,"Biochemistry, BA (L&S)",F&W ECOL 401
71,"Biochemistry, BA (L&S)",F&W ECOL 410
71,"Biochemistry, BA (L&S)",F&W ECOL/A A E  430
71,"Biochemistry, BA (L&S)",F&W ECOL/SURG SCI  548
71,"Biochemistry, BA (L&S)",F&W ECOL 550
71,"Biochemistry, BA (L&S)",F&W ECOL 561
71,"Biochemistry, BA (L&S)",F&W ECOL/LAND ARC/ZOOLOGY  565
71,"Biochemistry, BA (L&S)",F&W ECOL 590
71,"Biochemistry, BA (L&S)",F&W ECOL 655
71,"Biochemistry, BA (L&S)",GEN&WS 533
71,"Biochemistry, BA (L&S)",GENETICS 466
71,"Biochemistry, BA (L&S)",GENETICS 467
71,"Biochemistry, BA (L&S)",GENETICS 468
71,"Biochemistry, BA (L&S)",GENETICS 525
71,"Biochemistry, BA (L&S)",GENETICS 545
71,"Biochemistry, BA (L&S)",GENETICS/MD GENET  565
71,"Biochemistry, BA (L&S)",GENETICS 566
71,"Biochemistry, BA (L&S)",M M & I/ENTOM/PATH-BIO/ZOOLOGY  350
71,"Biochemistry, BA (L&S)",M M & I/PATH-BIO  528
71,"Biochemistry, BA (L&S)",MED PHYS/H ONCOL  410
71,"Biochemistry, BA (L&S)",MED PHYS/B M E/H ONCOL/PHYSICS  501
71,"Biochemistry, BA (L&S)",MICROBIO 303
71,"Biochemistry, BA (L&S)",MICROBIO 304
71,"Biochemistry, BA (L&S)",MICROBIO 305
71,"Biochemistry, BA (L&S)",MICROBIO/AN SCI/BOTANY  335
71,"Biochemistry, BA (L&S)",MICROBIO 345
71,"Biochemistry, BA (L&S)",MICROBIO 357
71,"Biochemistry, BA (L&S)",MICROBIO/SOIL SCI  425
71,"Biochemistry, BA (L&S)",MICROBIO 450
71,"Biochemistry, BA (L&S)",MICROBIO 470
71,"Biochemistry, BA (L&S)",MICROBIO 520
71,"Biochemistry, BA (L&S)",MICROBIO/SOIL SCI  523
71,"Biochemistry, BA (L&S)",MICROBIO 525
71,"Biochemistry, BA (L&S)",MICROBIO 526
71,"Biochemistry, BA (L&S)",MICROBIO 527
71,"Biochemistry, BA (L&S)",MICROBIO 551
71,"Biochemistry, BA (L&S)",MICROBIO 626
71,"Biochemistry, BA (L&S)",NEURODPT 629
71,"Biochemistry, BA (L&S)",NTP/NEURODPT  610
71,"Biochemistry, BA (L&S)",NTP/NEURODPT/PSYCH  611
71,"Biochemistry, BA (L&S)",NUTR SCI 332
71,"Biochemistry, BA (L&S)",NUTR SCI/A A E  350
71,"Biochemistry, BA (L&S)",NUTR SCI 379
71,"Biochemistry, BA (L&S)",NUTR SCI 431
71,"Biochemistry, BA (L&S)",ONCOLOGY 401
71,"Biochemistry, BA (L&S)",ONCOLOGY/M&ENVTOX/PHM SCI/PHMCOL-M/POP HLTH  625
71,"Biochemistry, BA (L&S)",PHM SCI 310
71,"Biochemistry, BA (L&S)",PHM SCI/B M E  430
71,"Biochemistry, BA (L&S)",PHYSICS/B M E/MED PHYS/PHMCOL-M/RADIOL  619
71,"Biochemistry, BA (L&S)",PL PATH 300
71,"Biochemistry, BA (L&S)",PL PATH 517
71,"Biochemistry, BA (L&S)",PL PATH 559
71,"Biochemistry, BA (L&S)",PL PATH 602
71,"Biochemistry, BA (L&S)",PL PATH 622
71,"Biochemistry, BA (L&S)",PL PATH/M M & I/ONCOLOGY  640
71,"Biochemistry, BA (L&S)",PLANTSCI 300
71,"Biochemistry, BA (L&S)",PLANTSCI 302
71,"Biochemistry, BA (L&S)",PLANTSCI 320
71,"Biochemistry, BA (L&S)",PLANTSCI 338
71,"Biochemistry, BA (L&S)",PLANTSCI 340
71,"Biochemistry, BA (L&S)",PLANTSCI 501
71,"Biochemistry, BA (L&S)",PLANTSCI/ATM OCN  532
71,"Biochemistry, BA (L&S)",PLANTSCI 550
71,"Biochemistry, BA (L&S)",PSYCH 454
71,"Biochemistry, BA (L&S)",PSYCH 513
71,"Biochemistry, BA (L&S)",PSYCH 612
71,"Biochemistry, BA (L&S)",SOIL SCI 323
71,"Biochemistry, BA (L&S)",SOIL SCI 326
71,"Biochemistry, BA (L&S)",SOIL SCI/F&W ECOL  451
71,"Biochemistry, BA (L&S)",SOIL SCI/CIV ENGR/M&ENVTOX  631
71,"Biochemistry, BA (L&S)",ZOOLOGY 300
71,"Biochemistry, BA (L&S)",ZOOLOGY 301
71,"Biochemistry, BA (L&S)",ZOOLOGY 304
71,"Biochemistry, BA (L&S)",ZOOLOGY/ENVIR ST  315
71,"Biochemistry, BA (L&S)",ZOOLOGY 316
71,"Biochemistry, BA (L&S)",ZOOLOGY 425
71,"Biochemistry, BA (L&S)",ZOOLOGY 430
71,"Biochemistry, BA (L&S)",ZOOLOGY 470
71,"Biochemistry, BA (L&S)",ZOOLOGY/ENVIR ST  510
71,"Biochemistry, BA (L&S)",ZOOLOGY/ENVIR ST  511
71,"Biochemistry, BA (L&S)",ZOOLOGY/PSYCH  523
71,"Biochemistry, BA (L&S)",ZOOLOGY/GEOSCI  542
71,"Biochemistry, BA (L&S)",ZOOLOGY 555
71,"Biochemistry, BA (L&S)",ZOOLOGY 570
71,"Biochemistry, BA (L&S)",ZOOLOGY 603
71,"Biochemistry, BA (L&S)",ZOOLOGY 611
71,"Biochemistry, BA (L&S)",ZOOLOGY 612
71,"Biochemistry, BA (L&S)",ZOOLOGY/ANTHRO/PSYCH  619
72,"Biochemistry, BA (L&S)",BIOCORE 381
72,"Biochemistry, BA (L&S)",BIOCORE 383
72,"Biochemistry, BA (L&S)",BIOCORE 485
72,"Biochemistry, BA (L&S)",BIOCORE 587
72,"Biochemistry, BA (L&S)",BIOCORE 382
72,"Biochemistry, BA (L&S)",BIOCORE 384
72,"Biochemistry, BA (L&S)",BIOCORE 486
73,"Biochemistry, BA (L&S)",PHYSICS 207 & PHYSICS 208
73,"Biochemistry, BA (L&S)",PHYSICS 201 & PHYSICS 202
74,"Biochemistry, BA (L&S)",BIOCHEM 507 & BIOCHEM 508
75,"Biochemistry, BA (L&S)",BIOCHEM 501
75,"Biochemistry, BA (L&S)",BIOCHEM/NUTR SCI  510
75,"Biochemistry, BA (L&S)",BIOCHEM/NUTR SCI  560
75,"Biochemistry, BA (L&S)",BIOCHEM/M M & I  575
75,"Biochemistry, BA (L&S)",BIOCHEM 601
75,"Biochemistry, BA (L&S)",BIOCHEM/B M I/BMOLCHEM/MATH  609
